link,type_of_food,title,description,author_name,cook_time,num_of_people,calories,num_of_ingredients,ingredients,step,note,post_date
https://vncooking.com/cong-thuc/doi-truong-xao-cai-chua-407,Món chính,dồi trường xào cải chua,"Dồi trường xào không chỉ là món ăn với cơm nóng cực ngon mà còn là món nhậu được các quý ông vô cùng yêu thích. Dồi trường giòn sần sật, kết hợp với các nguyên liệu rau củ càng làm món ăn dậy mùi. Nhưng để dồi trường trắng, giòn, món ăn thơm ngon, hấp dẫn, bạn có thể chế biến theo cách làm dồi trường xào dưới đây.",,45phút,2,,11,"['bộ dồi trường lợn 1 Bộ', 'Dưa cải chua 1 bát', 'Cà chua 2 quả', 'Hành lá 1 tép', 'Hành tím 1 củ', 'Tỏi 1 củ', 'Nước mắm 1 muỗng canh', 'Muối hạt nêm tiêu 1 ít', 'Đường 1 muỗng cafe', 'ớt sừng 1 quả', 'gừng cạo vỏ cắt sợi 1 nhánh']","['Bước 1: Sơ chế các nguyên liệu • Dồi trường bạn rửa sạch. Đổ nước vào nồi đun sôi với một ít gừng cắt sợi và 1 chút muối rồi cho dồi trường vào luộc trong khoảng 5 phút. • Sau 5 phút, bạn vớt dồi trường ra, cho vào chậu nước đá, ngâm khoảng 10 phút cho dồi trường nguội và giòn ngon hơn. Sau đó, bạn vớt ra để cho ráo nước rồi cắt miếng vừa ăn. • Cải chua rửa sạch, cắt miếng vừa ăn. • Cà chua rửa sạch bỏ đầu, cắt múi cau. • Hành tím, tỏi băm lột vỏ, băm nhỏ, hành lá thì rửa sạch, cắt khúc, ớt sừng bỏ hạt, cắt lát.', 'Bước 2: Xào dồi trường • Đặt chảo lên bếp, cho vào 1 muỗng canh dầu ăn, đun dầu nóng thì bạn cho ½ lượng hành tím, tỏi băm vào phi thơm. Kế đó, bạn cho dồi trường vào xào sơ, nêm vào ½ muỗng cà phê hạt nêm, 1 muỗng canh nước mắm, ½ muỗng cà phê bột ngọt, ½ muỗng cà phê muối, và ½ muỗng cà phê tiêu rồi đảo đều khoảng 1 phút cho thấm gia vị rồi múc ra đĩa riêng.', 'Bước 3: Hoàn thành món ăn • Bạn tiếp tục dùng chảo đã xào dồi trường, cho vào 1 muỗng canh dầu ăn, dầu nóng thì bạn phi thơm hết phần hành tím, tỏi băm còn lại rồi cho cà chua, dưa chua, ớt sừng vào xào nhanh tay, nêm thêm chút hạt nêm, đường. • Bạn xào cho rau củ thấm gia vị thì cho dồi trường vào xào cùng, nêm nếm lại gia vị lần cuối cho vừa ăn thì rắc hành lá cắt khúc vào, thêm tiêu nếu thích và tắt bếp là hoàn thành món ăn.']",[],"Thứ sáu, 22/7/2022, 16:37 (GMT+7)"
https://vncooking.com/cong-thuc/mang-tay-xao-thit-bo-406,Món chính,Măng tây xào thịt bò,"Cách làm măng tây xào thịt bò ngon với sự kết hợp giữa thịt bò ngon ngọt và măng tây giàu dinh dưỡng sẽ mang đến cho bữa ăn gia đình bạn một món ăn ngon và lạ miệng.

Măng tây là loại rau giòn ngọt và có giá trị dinh dưỡng cao. Măng tây chứa nhiều chất đạm, chất xơ, chất béo, đường, các acid amin và các loại vitamin và khoáng chất rất cần thiết cho cơ thể. Măng tây nấu món gì ngon? Măng tây có thể được chế biến thành nhiều món ăn ngon như: mang tây xào thịt gà, măng tây xào với thịt lợn, măng tây nướng, măng tây hấp, măng tây cuộn thịt lợn xông khói,… nhưng ngon nhất phải kể đến món măng tây xào với thịt bò.",,45phút,2,,4,"['Thịt bò 200 gram', 'Măng tây 200 gram', 'Tỏi 3 nhánh', 'Vừng rang chín 1 nhúm']","['Bước 1: Cách sơ chế măng tây là bạn đem rửa sạch, bẻ thành từng khúc ngắn hoặc để nguyên cây, bỏ phần gốc già. Bạn dùng dao gọt phần vỏ ngoài của 1/3 cọng măng từ gốc trở lên, riêng phần đầu của măng rất non nên không cần gọt. Tỏi bóc vỏ, băm nhỏ.', 'Bước 2: Thịt bò bạn thái miếng mỏng, đem ướp cùng chút hạt nêm, dầu mè, dầu hào và ½ phần tỏi băm.', 'Bước 3: Đem măng tây chần qua nước sôi sau đó vớt ra ngoài để ráo nước. Bạn có thể ngâm măng tây vào nước lạnh để giữ màu măng luôn xanh, đẹp mắt.', 'Bước 4: Bắc chảo lên bếp, phi thơm tỏi và cho thịt bò vào xào.', 'Bước 5: Xào cho thịt bò gần chín thì cho tiếp măng tây vào xào, nêm nếm cho vừa miệng rồi tắt bếp.', 'Bước 6: Múc thịt bò xào măng tây ra dĩa, rắc thêm chút vừng lên trên rồi ăn cùng cơm nóng.']",[],"Thứ sáu, 22/7/2022, 16:15 (GMT+7)"
https://vncooking.com/cong-thuc/bo-cuon-pho-mai-sot-nam-405,Món chính,Bò cuộn phô mai sốt nấm,Bò cuộn phô mai sốt nấm hương với thịt bò tươi ngon quyện cùng phô mai béo ngậy,,90phút,2,,10,"['Thịt bò phi lê 400 gram', 'Phô mai 80 gram', 'Nấm rơm 120 gram', 'Cà rốt 1 củ', 'Củ sắn (củ đậu) 1 củ', 'Sốt nâu 4 Thìa', 'Hành tây 1 củ', 'Bơ thực vật 1 thìa canh', 'Tiêu đỏ 50 gram', 'Muối tiêu đen 2 muỗng']","['Bước 1: Sơ chế nguyên liệu Rửa sạch thịt bò phi lê và cắt miếng thật mỏng, dùng búa nhôm đập cho miếng thịt bò mềm nhừ. Phô mai cắt thành từng thanh nhỏ. Nấm rơm cắt bỏ gốc, ngâm với nước muối pha loãng khoảng 10 phút, vớt ra để ráo rồi cắt nhỏ. Hành tây lột vỏ, 1/2 cắt thành những sợi mỏng, 1/2 băm nhuyễn . Cà rốt, củ sắn lột vỏ, rửa sạch rồi bào thành sợi nhỏ.', 'Bước 2: Cho ít tiêu và muối vào tô rồi cho thịt bò vào trộn đều, ướp khoảng 20 – 30 phút.', 'Bước 3: Thịt bò ướp xong, bạn trải từng miếng thịt bò ra 1 tấm thớt rộng rồi cho từng thanh phô mai, thêm cà rốt, củ sắn, hành tây sợi vào rồi cuộn tròn lại.', 'Bước 4: Sau khi cuộn thịt bò xong, bạn đặt một chiếc chảo lên bếp, cho 1/2 bơ lạt vào, để nóng cho bơ chảy rồi cho thịt bò cuộn cuộn xong vào chiên cho vàng trong khoảng 4 – 5 phút cho thịt bò chín tới.', 'Bước 5: Tiếp theo, bạn cho 1/2 bơ lạt còn lại vào chảo khác rồi cho hành tây băm vào phi thơm, tiếp đến cho thêm nấm rơm vào xào chín và cho sốt nâu, tiêu đỏ vào trộn đều lên, thêm hạt nêm, muối cho vừa ăn.', 'Bước 6: Xếp thịt bò cuộn phô mai lên đĩa, rưới sốt nấm lên trên. Dùng tương ớt, bắp và khoai tây nướng trang trí cho đẹp mắt nữa là xong. Bò cuộn phô mai sốt nấm là một món ăn tuyệt ngon nhưng lại khá dễ làm. Vì vậy, nếu có thời gian, hãy thử trổ tài để cho bữa ăn của gia đình thêm phong phú nhé!']",[],"Thứ sáu, 22/7/2022, 15:57 (GMT+7)"
https://vncooking.com/cong-thuc/sup-tom-dau-ha-lan-404,Món khai vị,Súp tôm đậu Hà Lan,"Món súp tôm đậu Hà Lan rất dễ làm lại thơm ngon bổ dưỡng rất phù hợp để làm món ăn tẩm bổ cho gia đình, đặc biệt là rất phù hợp và dễ ăn cho các bé. Bạn hãy học ngay công thức dưới đây để thực hiện cho cả nhà thưởng thức nhé.",,60phút,2,,13,"['Tôm tươi 250 gram', 'Hạt đậu hà lan 20 gram', 'Ngô ngọt nửa bông 1 bông', 'Cà rốt 1 củ', 'Rau mùi 1 một chút', 'Xương ức gà hoặc xương lợn 200 gram', 'Trứng gà 1 quả', 'Bột bắp 10 gram', 'Bột bắp 10 gram', 'muối tiêu đen bột nêm 1 thìa cafe', 'Muối 1 thìa cafe', 'Hạt tiêu 1 thìa cafe', 'Hạt nêm 1 thìa cafe']","['Bước 1: Hầm nước nấu súp Đầu tiên bạn cho xương gà hoặc xương lợn đem chần qua nước sôi rồi rửa sạch lại để xương bớt mùi hôi. Tiếp đó bạn đổ nước sạch vào nồi cùng với xương rồi bắc lên bếp hầm lấy nước dùng. Hầm khoảng 40 – 60 phút.', 'Bước 2: Sơ chế các nguyên liệu nấu súp Tôm chọn tôm tươi ngon, đem bóc vỏ, bỏ đầu, lấy chỉ đen của tôm trên sống lưng ra, sau đó thái nhỏ hoặc băm tôm. Riêng phần đầu tôm bạn có thể cho vào nồi hầm cùng xương luôn để nước súp thêm ngon nhé. Ngô ngọt bạn rửa sạch rồi tách lấy hạt, củ cà rốt cũng thái thành hạt lựu.', 'Bước 3: Cách nấu súp tôm ngon Cho đậu Hà Lan, ngô ngọt vào nồi nước dùng hầm xương trước đó rồi nấu chín. Hòa tan bột bắp với nước, đợi cho nguyên liệu trong nồi nấu chín thì đổ bộ bắp từ từ vào, lưu ý vừa đổ vừa khuấy đều liên tục để nồi súp không bị vón cục nhé. Khuấy đến khi thấy súp có độ sánh đặc vừa phải thì dừng lại và nấu cho sôi lên. Tiếp đến bạn cho tôm vào nồi súp sau đó khuấy đều cho tôm chín. Trước khi cho tôm vào bạn có thể ướp tôm với các gia vị trước cho nước súp thêm đậm đà. Cuối cùng bạn đập trứng gà ra bát, đánh tan trứng sau đó từ từ vào nồi súp, vừa đổ vừa khuấy thật đều. Tiếp tục nêm nếm lại muối, bột nêm cho vừa khẩu vị của bạn là hoàn thành.', 'Bước 4: Khi ăn bạn múc súp tôm ra tô hoặc bát, rắc 1 ít tiêu đen lên, rồi thêm 1 ít rau mùi thái khúc nhỏ vào khuấy đều và dùng nóng. Chỉ đơn giản như vậy thôi là bạn đã có món súp tôm thanh ngọt để thưởng thức rồi. Bên cạnh cách nấu súp tôm thập cẩm này, bạn có thể thực hiện món súp tôm nấm hương, súp tôm cua, súp tôm gà, súp tôm bí đỏ, súp tôm nấm tuyết hay cách nấu súp tôm cho bé ăn dặm để đổi vị nhé.']",[],"Thứ sáu, 22/7/2022, 15:39 (GMT+7)"
https://vncooking.com/cong-thuc/banh-ran-man-gion-beo-thom-ngon-403,Món ăn sáng,Bánh rán mặn giòn béo thơm ngon,"Bánh rán mặn giòn béo nóng hổi, vỏ giòn nhân thịt mềm thơm thì còn gì tuyệt vời hơn nữa. Cách làm bánh rán mặn cũng không hề khó. Món này thích hợp cho những chiều đông se lạnh.",,60phút,4,,19,"['Thịt heo bằm 150 gam', 'Nấm mèo 1 cái', 'Nấm hương 3 cái', 'Cà rốt 1 củ', 'Hạt nêm 1 muỗng cà phê', 'Tiêu 0.5 muỗng cafe', 'Muối 0.5 muỗng cafe', 'Bột nếp 160 gam', 'Bột gạo 30 gam', 'Đường 2 muỗng canh', 'khoai lang 1 củ', 'Dầu ăn 1 lít', 'Đu đủ 50 gam', 'Ớt sừng 1 trái', 'Tỏi 1 củ', 'Nước mắm 2 muỗng canh', 'Giấm 2 muỗng cafe', 'Miến 30 gam', 'Khoai tây chiên 1 muỗng']","['Bước 1: Trước tiên bạn gọt vỏ cà rốt, đu đủ xanh rồi rửa sạch, tỉa hoa nếu thích sau đó đem thái thật mỏng. Cho cà rốt, đu đủ xanh vừa thái vào bát, thêm 1 chút đường, 1 chút muối, giấm và trộn đều, ướp 20-30 phút cho ngấm gia vị. Ớt sừng+ tỏi băm nhỏ.', 'Bước 2: Nấm mèo, nấm hương, miến ngâm nước cho nở mềm sau đó thái nhỏ, lấy 1/2 củ cà rốt bào nhỏ. Rau thơm rửa sạch để ráo nước. Cho khoai lang vào nồi đem luộc cho khoai chín bở, vớt ra bóc sạch vỏ rồi đem cân lấy 40g cho ra bát, dằm cho khoai nhuyễn ra.', 'Bước 3: Cho bột nếp, bột gạo, khoai lang, 1 xíu muối, 1 muỗng canh dầu ăn, 1 muỗng canh đường vào tô rồi trộn đều, thêm từng ít nước ấm vừa trộn đều vừa thêm nước, nhồi lại sơ qua thấy bột vừa đủ nước để bột mềm dẻo là được, lấy bột ra mặt phẳng sạch rồi nhồi thêm vài phút để bột mềm mịn mà không dính tay là đạt. Bọc kìn khối bột để cho bột nghỉ 20-30 phút.', 'Bước 4: Cho thịt xay vào tô, thêm miến, nấm mèo, nấm hương, cà rốt thái nhỏ, hạt nêm, 1 xíu muối, tiêu sau đó trộn đều nguyên liệu. Xúc từng ít nhân cho vào tay và nắm lại cho chặt, chúng ta được viên nhân hình bầu dục, để ra đĩa và làm hết nguyên liệu còn lại.', 'Bước 5: Bột sau khi đã nghỉ xong thì lấy ra, ngắt từng viên bột vừa phải vo tròn sau đó ấn dẹt rồi đặt viên nhân vào giữa, gói lại cho kín nhân, chúng ta được chiếc bánh đầu tiên. Cứ như vậy bạn gói bánh cho hết mới chuẩn bị chiên bánh. Đặt chảo lên bếp cho nhiều dầu vào đun cho nóng dầu, tiếp theo bạn thả từng chiếc bánh vào chiên, khi bánh sắp ngả màu vàng thì lật bánh chiên tiếp tới khi bánh chín vàng đều thì vớt ra đĩa có lót sẵn giấy thấm dầu.', 'Bước 6: Pha nước chấm, bạn cho 1 muỗng canh đường vào bát, thêm nước lọc, giấm, nước mắm và khuấy đều cho đường tan hết, nếm thử xem độ mặn ngọt, chua của nước mắm như ý là được. Sau cùng thêm ớt băm, tỏi băm cùng với đu đủ, cà rốt tỉa hoa vào trộn đều, chúng ta được bát nước chấm bánh rán mặn.']",[],"Thứ ba, 23/3/2021, 08:16 (GMT+7)"
https://vncooking.com/cong-thuc/ca-linh-kho-lat-voi-trai-chuc-mien-tay-402,Món chính,Cá linh kho lạt với trái chúc Miền Tây,"Về vùng sông nước, không ai mà không biết đến cá linh, một loài cá có hình dáng nhỏ bé và sinh sản nhiều vào mùa nước nổi, cá có vị ngon ngọt làm cho nhiều thực khách mãi tắm tắt khen ngon. Có nhiều món ăn được chế biến từ cá linh như: canh bông điên điển, canh bông so đũa, cá linh kho me, kho thơm, ... trong số đó có 1 món mà chủ đề hôm nay muốn giới thiệu đến các bạn đó là đặc sản cá linh kho lạt dùng với nước cốt chanh chúc, món ăn này sẽ khiến bạn nhớ mãi vì vị ngon ngọt của cá kèm vị chua thơm lừng của nước chanh chúc.",,30phút,4,,7,"['Cá linh 500 gam', 'Nước dừa 500 ml', 'Nước mắm 2 muỗng canh', 'Hành lá 1 nhánh', 'Tiêu 1 muỗng cafe', 'Tỏi 2 tép', 'Trái chúc 0.5 trái']","['Bước 1: Cá làm sạch, lưu ý không đánh vảy, lấy mật, chỉ cần ngâm nước muối cho sạch nhớt là nấu được.', 'Bước 2: Cho cá, nước màu, bột ngọt, đường, tiêu vào nồi nước dừa đang nấu sôi. Tiếp tục cho 2 muỗng canh nước mắm vào nồi cá.', 'Bước 3: Kho nhỏ lửa (riu riu), khi ngửi thấy mùi thơm của cá tỏa ra là cá đã chín (đừng để cạn nước quá, cá linh thịt mềm rất mau chín), nêm nếm lại cho vừa ăn, cho hành lá vào rồi nhấc xuống.', 'Bước 4: Trình bày: - Múc cá ra đĩa. - Vắt nửa trái chanh chúc và rắc thêm ít tiêu. - Món này ăn chung với cơm, rau ăn kèm khoái khẩu thường là bông súng, bắp chuối bào, tai tượng, kèo nèo hoặc có đọt lá vông non, đọt nhãn lồng, đọt lá cách... chấm với nước cá kho rất ngon, vị ngọt của cá linh kèm vị cay của tiêu và vị chua thơm lừng của Chanh chúc chắc chắn sẽ làm bạn ăn hoài mà không thấy ngán. Tùy theo khẩu vị của mỗi người mà cá có thể chấm thêm muối tiêu chanh hoặc muối ớt. Nên ăn lúc cá còn nóng sẽ rất ngon.']",[],"Thứ năm, 15/10/2020, 13:50 (GMT+7)"
https://vncooking.com/cong-thuc/goi-so-huyet-401,Món khai vị,Gỏi sò huyết,"Một món ăn dễ làm dễ ăn, phù hợp với mọi ""hoàn cảnh"" sáng trưa chiều tối :) với nhiều màu sắc bắt mắt kích thích vị giác, mà lại không mất nhiều thời gian để làm.",,30phút,2,,7,"['Sò huyết 500 gram', 'Hành tím 3 củ', 'Tỏi 3 tép', 'Ớt 3 trái', 'Sả 3 cây', 'Lá chanh 5 lá', 'Cà rốt 1 củ']","['Bước 1: Ta tiến hành sơ chế sò huyết. Sò huyết ta nên chọn loại đã được làm sạch vỏ để tiết kiệm thời gian chế biến. Sau khi mua sò về ta ngâm sò với nước muối loãng cùng với vài quả ớt giã ra để cho sò nhả bớt chất dơ và cát, ta ngâm sò khoảng 15 phút thì sò đã sạch, khi đó ta rửa sò lại với nước.', 'Bước 2: Vớt sò ra rổ để ráo nước. Cho sò huyết vào nồi, đậy nắp kín, đun sôi cho sò chín bằng hơi nước. Khi sò hơi mở miệng là được. Thời gian luộc sò không quá 3 phút.', 'Bước 3: Ta tiến hành sơ chế các loại rau củ. Cà rốt sau khi mua về ta gọt sạch vỏ sau đó rửa sạch rồi thái sợi, ớt xanh ta cũng đem thái sợi. Hành tây, hành tím lột sạch vỏ sau đó cắt lát mỏng, sả rửa sạch rồi cắt lát mỏng cùng với tắc. Lá chanh ta đem rửa sạch sau đó để ráo rồi thái sợi mỏng. Cà chua bị cắt đôi, chanh cắt thành những miếng nhỏ sau đó rửa sạch. Như thế là phần sơ chế nguyên liệu rau của của ta đã hoàn thành.', 'Bước 4: Làm nước mắm trộn gỏi: đầu tiên cho ớt và tỏi vào cối giã cho nát. Sau đó thêm đường, dùng chày giã cho đường tan ra, thêm nước cốt me và nước mắm, khuấy đều cho tất cả hòa quyện.', 'Bước 5: Rưới nước mắm trộn gỏi lên trên sò huyết và rau củ rồi trộn đều tất cả.']",[],"Thứ năm, 31/10/2019, 22:35 (GMT+7)"
https://vncooking.com/cong-thuc/ca-nuc-kho-ca-400,Món chính,Cá nục kho cà,"Hương thơm lan tỏa sẽ khiến bạn không thể  nào quên được, khi ăn vị cá nục tươi ngọt mềm mại hòa quyện cùng cà chua chua nhẹ pha một tí vị ngọt của đường sẽ khiến nồi cơm của bạn hết lúc nào không hay.",,60phút,2,,8,"['Tỏi 4 tép', 'Chanh 1 trái', 'Quả ớt ngọt 1 trái', 'Cá nục 400 gram', 'Cà chua 4 trái', 'Đường cát trắng 2 muỗng', 'Nước mắm 2 muỗng', 'Hạt nêm 1 muỗng']","['Bước 1: Cá nục làm sạch, cắt đôi. Cà chua cắt bỏ cuống, bỏ hạt, xắt hạt lựu. Tỏi và hành tím băm nhuyễn.', 'Bước 2: Xếp đầu hành trắng vào nồi đất, rồi đến 1 lớp cá nục, rãi đều lên trên cá nục ớt bột, muối, nước mắm và ớt hiểm', 'Bước 3: Lớp thứ 2 cũng tương tự, xếp hết số cá nục và những gia vị cũng như số ớt hiểm còn lại lên trên. Rót nước dừa vào nồi, mở lửa kho cá đến khi nước dừa sôi lên thì hạ lửa kho liu riu 30 phút (không đậy nắp nồi).', 'Bước 4: Trong lúc chờ kho cá sẽ làm nước sốt cà chua. Cho vào nồi dầu ăn, phi vàng hành tím và tỏi băm. Tiếp theo cho phần cà chua đã cắt hạt lựu vào, xào đều tay đến khi cà chua mềm nhừ.', 'Bước 5: Lúc này thêm cà chua cô đặc vào, nêm thêm đường, hạt nêm, khuấy đều cho gia vị hòa tan vào sốt cà chua. Nêm nếm lại cho vừa miệng', 'Bước 6: Sau khi cá nục được kho 30 phút, đổ sốt cà chua vừa nấu vào nồi, dùng đũa giàn đều nước sốt ra xung quanh. Đậy nắp, kho lửa liu riu ít nhất 30 phút đến khi ăn thử thấy thịt cá thấm sốt cà, nước sốt cà sền sệt là được. Nếu bạn muốn kho cá nục rục xương và có thể ăn xương được thì kho trên bếp lâu hơn, thi thoảng châm thêm nước dừa hoặc sốt cà để tránh làm cá bị cháy.']",[],"Thứ tư, 30/10/2019, 22:24 (GMT+7)"
https://vncooking.com/cong-thuc/canh-nam-bao-ngu-thit-bam-399,Món chính,Canh nấm bào ngư thịt băm,"Với sự kết hợp vô cùng hoàn hảo giữa nấm bào ngư dai dai, bí đỏ mềm cùng thịt heo băm sẽ mang đến cho bạn và gia đình một món canh vừa ngon, thanh mát lạ đầy dinh dưỡng.",,45phút,2,,5,"['Nấm bào ngư 200 gram', 'Bí đỏ 100 gram', 'Thịt băm 100 gram', 'Hành lá 2 tép', 'Hành tím 1 củ']","['Bước 1: Nấm bào ngư rửa sạch, cây nấm nào to thì cắt làm đôi theo chiều dọc.', 'Bước 2: Bí đỏ gọt bỏ vỏ rồi cắt miếng vừa ăn. Ướp thịt băm với hạt tiêu, muối, hạt nêm rồi trộn đều. Hành lá thái khúc, hành khô thái nhỏ.', 'Bước 3: Cho 1 muỗng cà phê dầu ăn vào nồi, sau đó cho hành khô vào xào thơm. Tiếp đó cho thịt xay vào xào săn.', 'Bước 4: Thêm bí đỏ và ít muối, hạt nêm vào đảo qua cho ngấm gia vị.', 'Bước 5: Thêm lượng nước vừa ăn vào nồi, đun cho đến khi bí đỏ chín thì thêm nấm bào ngư vào, nấu cho nấm chín, nêm lại gia vị cho vừa ăn rồi tắt bếp.']",[],"Thứ ba, 29/10/2019, 22:57 (GMT+7)"
https://vncooking.com/cong-thuc/ca-mu-sao-hap-hanh-gung-398,Món chính,Cá mú sao hấp hành gừng,Hương vị tươi ngon của rau vị ngọt của cá làm các anh chồng say mê.,,45phút,2,,5,"['Cá bống mú 600 gram', 'Hành tím 1 củ', 'Hành tây 1 củ', 'Gừng 1 củ', 'Ớt 3 trái']","['Bước 1: Cá bống mú làm sạch, xẻ một bên thân cá. Gừng cạo sạch vỏ, xắt sợi. Ớt sừng rửa sạch, bỏ hạt, 1 quả xắt nhỏ, 1 quả thái sợi. Hành tím, hành tây bóc vỏ, cắt nhuyễn. Hành lá làm sạch, cắt khúc 5cm, tước mỏng', 'Bước 2: Ướp cá với hành tím, hành tây, hành lá, gừng, ớt sừng băm, tương ớt, đường, hạt nêm, dầu hào, dầu mè, tiêu để trong 20 phút cho ngấm gia vị', 'Bước 3: Đun nóng dầu, phi thơm tỏi, ớt băm, trút hỗn hợp nước ướp cá, nước dùng vào khuấy đều cho sôi. Xếp đứng cá ra đĩa và cho vào xửng hấp. Cá vừa chín rưới nước ướp lên, tiếp tục hấp khoảng 10 phút nữa. Dọn cá ra đĩa, trang trí với ít hành lá thái nhuyễn, ngò tây, ớt sừng.']",[],"Thứ ba, 29/10/2019, 22:45 (GMT+7)"
https://vncooking.com/cong-thuc/pate-nam-bot-dau-chay-397,Món chay,"Pate nấm, bột đậu chay",Mùi nấm thơm lừng béo béo mang đến cảm giác vô cùng lạ miệng và thích thú,,45phút,4,,5,"['Nấm bào ngư 500 gram', 'Đậu phụ trắng 3 miếng', 'Bột đậu đỏ 50 gram', 'Bột đậu đen 50 gram', 'Bơ đậu phộng 100 gram']","['Bước 1: Nấm cắt bỏ gốc, đem ngâm muối loãng, chờ vài phút rồi rửa sạch, để ráo. Sau đó băm hoặc dùng máy xay xay nhuyễn nấm.', 'Bước 2: Đậu phụ trắng rửa sạch, nghiền hoặc xay nhuyễn, cho vào chén. Cho nấm, đậu phụ vào tô, thêm 1 thìa đường, 1/4 thìa muối ướp trong 10 phút để các nguyên liệu ngấm đều gia vị.', 'Bước 3: Phi thơm hành boa rô với dầu ăn. Sau đó cho hỗn hợp trên vào xào tới khi cạn bớt hơi nước thì cho bơ đậu phộng, bột đậu đen, bột đậu đỏ và bơ thơm vào cùng. Đảo thật đều tay cho hỗn hợp chín đều. Nêm nếm cho vừa khẩu vị.', 'Bước 4: Chuẩn bị khuôn, thoa đều bơ lên xung quanh khuôn để chống dính. Cho hỗn hợp vừa xào vào rồi nén thật chặt. Cho vào nồi hấp cách thủy trong vòng 15- 20 phút sau đó để nguội rồi bỏ tủ lạnh khoảng 20 phút là có thể thưởng thức.']",[],"Thứ năm, 24/10/2019, 21:52 (GMT+7)"
https://vncooking.com/cong-thuc/pate-chay-tu-dau-nanh-dau-phong-dau-xanh-396,Món chay,"Pate chay từ đậu nành, đậu phộng, đậu xanh",Béo béo thơm thơm không cưỡng nổi khi ăn cùng bánh mì,,45phút,2,,5,"['Đậu nành 100 gram', 'Đậu phộng 100 gram', 'Đậu xanh 100 gram', 'Bánh mì khô 1 ổ', 'Sữa tươi 250 ml']","['Bước 1: Các loại đậu đem vo sạch, bỏ hạt hỏng, ngâm nước ít nhất 4 tiếng, sau đó xả sạch với nước, để ráo rồi tiếp tục đem hấp hoặc hầm chín rồi vớt ra để ráo.', 'Bước 2: Dùng máy xay hoặc muỗng tán nhuyễn đậu. Bánh mì đem xé nhỏ, ngâm với sữa cho mềm, sau đó đem trộn với bột đậu đã xay nhuyễn. Phi thơm hành boa rô với dầu ăn rồi đem xay cho thật mịn và trộn đều với hỗn hợp đậu, bánh mì.', 'Bước 3: Nêm thêm: 1/2 muỗng canh đường, 1 muỗng cà phê muối, 1/2 muỗng canh hạt nêm chay vào rồi đem xào lên. Sau đó đổ hỗn hợp vô khuôn nén đem chưng cách thủy khoảng 30 phút. Để vào ngăn mát tủ lạnh hoặc để thật nguội và lấy ra dùng với cơm trắng hoặc bánh mì.']",[],"Thứ năm, 24/10/2019, 21:47 (GMT+7)"
https://vncooking.com/cong-thuc/pate-chay-tu-dau-do-395,Món chay,Pate chay từ đậu đỏ,Là nguồn thực phẩm thiết yếu giàu năng lượng của người ăn chay.,,45phút,2,,7,"['Đậu đỏ 100 gram', 'Nấm đùi gà 100 gram', 'Giò chay 100 gram', 'Hành tím 20 gram', 'Tỏi 3 tép', 'Bơ 1 quả', 'Tiêu 1 muỗng canh']","['Bước 1: Đậu đỏ và nấm đùi gà sơ chế sạch, sau đó đem hầm cho mềm nhừ rồi vớt ra.', 'Bước 2: Đem xay nhuyễn hỗn hợp gồm: đậu đỏ, nấm đùi gà, giò chay, bơ, hành, tỏi, tiêu, dầu ăn.', 'Bước 3: Đổ hỗn hợp vào chén hoặc hộp, đem hấp cách thủy khoảng 30 phút rồi để nguội cho vào ngăn mát tủ lạnh để từ 2 – 3 giờ là hoàn thành.']",[],"Thứ năm, 24/10/2019, 21:40 (GMT+7)"
https://vncooking.com/cong-thuc/so-lua-hap-sa-ot-394,Món khai vị,Sò lụa hấp sả ớt,"Sò lụa có vị ngọt, thịt dai nên ăn khá ngon, sò lụa hấp sả ớt có vị đặc trưng và thơm mùi sả và lá quế rất hấp dẫn, phù hợp cho các bữa tiệc cùng bạn bè và gia đình.",,30phút,2,,3,"['Sò lụa 1 kg', 'Sả 4 cây', 'Ớt 4 trái']","['Bước 1: Sả cây đem bóc bớt vỏ già bên ngoài, sửa sạch sau đó đập dập, một ít thì đem thái lát sau đó cho vào chảo dầu đã làm nóng phi vàng thơm. Sau đó cho thêm ít nước lọc, bột ngọt và đường vào đun cho sôi.', 'Bước 2: Sò lụa rửa sạch, bắc nồi với 1 muỗng canh dầu ăn cho sả đập dập lên phi thơm, cho 1/2 chén nước, ớt, tiêu, đường, bột ngọt lên nấu sôi rồi cho sò lụa lên, đậy nắp khoảng 5 phút là sò lụa bung ra hết, cho lá quế cắt nhỏ lên xóc đều rồi tắt bếp.']",[],"Thứ hai, 14/10/2019, 21:40 (GMT+7)"
